cluster_id,ligand_name,pdb_id,pose_rank,minimizedAffinity,CNNscore,CNNaffinity
28,OADMET-0006589,6hj2,1,-7.28509712,0.800718248,7.15425348
28,OADMET-0006589,7yfk,1,-7.3201046,0.796137929,7.24964571
28,OADMET-0006589,6tfi,1,-7.54626274,0.79553324,6.59730196
28,OADMET-0006589,6nx1,1,-6.76345158,0.787806034,7.64270782
28,OADMET-0006589,7riu,1,-6.5664072,0.782607675,7.3858676
28,OADMET-0006589,8e3n,1,-7.46882772,0.780867636,5.96001101
28,OADMET-0006589,3r8d,1,-7.59336138,0.777174413,6.46468878
28,OADMET-0006589,3hvl,1,-7.23755503,0.774732292,6.11380053
28,OADMET-0006589,8svx,1,-6.5355196,0.770503044,6.2119956
28,OADMET-0006589,8svo,1,-7.3401022,0.768222392,6.23308516
28,OADMET-0006589,6xp9,1,-6.75666904,0.75386858,6.61239624
28,OADMET-0006589,8svt,1,-6.0347414,0.750305831,6.70075989
28,OADMET-0006589,4x1g,1,-6.96747732,0.74738735,6.6030755
28,OADMET-0006589,7axc,1,-6.0027771,0.744898796,6.39321899
28,OADMET-0006589,8r00,1,-6.50436354,0.744831741,7.30322695
28,OADMET-0006589,9beq,1,-6.94242239,0.738936603,6.94423532
28,OADMET-0006589,7rio,1,-6.5200305,0.729603469,6.22763109
28,OADMET-0006589,6dup,1,-6.85144663,0.718778908,6.37762976
28,OADMET-0006589,7riv,1,-6.4747138,0.715795636,6.4004035
28,OADMET-0006589,6s41,1,-6.52577209,0.695666969,7.22981405
28,OADMET-0006589,8ch8,1,-7.51311636,0.683910489,7.23476553
28,OADMET-0006589,8cct,1,-7.84157372,0.683780849,5.98743582
28,OADMET-0006589,6hty,1,-6.31548405,0.676092505,6.89826441
28,OADMET-0006589,7axd,1,-7.24134684,0.666593492,6.8519268
28,OADMET-0006589,8szv,1,-6.45364952,0.659378767,7.40655899
28,OADMET-0006589,7axb,1,-7.24501848,0.659161627,5.89629745
28,OADMET-0006589,8svq,1,-6.6191783,0.649139524,6.13896942
28,OADMET-0006589,7axg,1,-6.43776894,0.637374282,7.04632378
28,OADMET-0006589,7axi,1,-7.41564798,0.620432496,7.22066355
28,OADMET-0006589,8fpe,1,-6.4571538,0.597828925,6.97236824
28,OADMET-0006589,7axk,1,-6.39354801,0.480392426,6.34793425
28,OADMET-0006589,7axj,1,-6.11034441,0.449726164,6.42268562
28,OADMET-0006589,7axl,1,-6.89442396,0.434988618,6.6963973
30,OADMET-0006587,7axa,1,-7.99722099,0.969150662,6.1286664
30,OADMET-0006587,8svo,1,-7.38325834,0.928995848,6.10981894
30,OADMET-0006587,6xp9,1,-8.48533535,0.92108655,6.18302917
30,OADMET-0006587,6hj2,1,-8.56190777,0.920869052,6.21509123
30,OADMET-0006587,7axc,1,-8.22374439,0.909017682,5.49458265
30,OADMET-0006587,7axe,1,-8.03724861,0.905103564,6.45554113
30,OADMET-0006587,7riv,1,-8.09526062,0.900923908,5.95451498
30,OADMET-0006587,3hvl,1,-9.12329197,0.897871435,5.91545677
30,OADMET-0006587,8cf9,1,-8.1846199,0.893103242,5.67421961
30,OADMET-0006587,9fzj,1,-7.73265982,0.888143361,5.57810974
30,OADMET-0006587,7axf,1,-6.34984255,0.885548294,5.58948135
30,OADMET-0006587,1nrl,1,-9.00463676,0.87784797,5.88535166
30,OADMET-0006587,8fpe,1,-8.55139256,0.865883946,6.06667709
30,OADMET-0006587,1skx,1,-7.37788343,0.860503435,5.93593264
30,OADMET-0006587,5x0r,1,-7.14877653,0.859762371,5.74360514
30,OADMET-0006587,4x1g,1,-8.89535046,0.859383821,6.07644224
30,OADMET-0006587,4x1f,1,-8.76861095,0.858366191,5.97423983
30,OADMET-0006587,8svp,1,-7.60930157,0.852175295,5.90501928
30,OADMET-0006587,1m13,1,-8.69069576,0.846184671,5.88457441
30,OADMET-0006587,7rio,1,-8.1749258,0.846017122,6.04626703
30,OADMET-0006587,9fzi,1,-8.94264412,0.845912993,5.85747004
30,OADMET-0006587,3r8d,1,-7.79411602,0.840872586,5.42531538
30,OADMET-0006587,4ny9,1,-8.02233315,0.83426553,5.78117323
30,OADMET-0006587,8cct,1,-6.86520386,0.824157655,5.50393152
30,OADMET-0006587,7n2a,1,-7.81284189,0.818674862,6.01031113
30,OADMET-0006587,8r82,1,-6.99133635,0.818617105,5.60505056
30,OADMET-0006587,6tfi,1,-8.37896061,0.818422556,5.76576757
30,OADMET-0006587,6bns,1,-7.19872046,0.818389237,5.50118446
30,OADMET-0006587,7ax9,1,-7.30529642,0.814771652,5.74709654
30,OADMET-0006587,8eqz,1,-7.83942986,0.809760034,5.77480698
30,OADMET-0006587,4xhd,1,-8.32423973,0.80219388,5.71174955
30,OADMET-0006587,6dup,1,-8.03631401,0.796221495,5.57540131
30,OADMET-0006587,8r81,1,-8.45619488,0.78794235,5.8958869
30,OADMET-0006587,8e3n,1,-8.11297798,0.787090302,6.1795783
30,OADMET-0006587,5a86,1,-7.51110601,0.786573708,5.66186905
30,OADMET-0006587,8svs,1,-7.00145102,0.785908401,5.83939695
30,OADMET-0006587,7axh,1,-8.35009861,0.774983048,5.96139956
30,OADMET-0006587,4s0t,1,-8.03137398,0.753325403,6.03252983
30,OADMET-0006587,7axd,1,-7.39018488,0.751521468,5.67394495
30,OADMET-0006587,8szv,1,-8.02056122,0.751493692,6.88241386
30,OADMET-0006587,6s41,1,-8.22569752,0.751175821,6.08781052
30,OADMET-0006587,2qnv,1,-7.32322693,0.743409038,5.69558334
30,OADMET-0006587,8ch8,1,-7.38946295,0.741648376,6.44991302
30,OADMET-0006587,2o9i,1,-8.15155506,0.741177917,6.34453773
30,OADMET-0006587,8svx,1,-7.26557875,0.730745554,5.98307991
30,OADMET-0006587,6nx1,1,-8.0211153,0.7238608,6.1736846
30,OADMET-0006587,8svr,1,-7.14707804,0.723040998,5.86950064
30,OADMET-0006587,8svt,1,-8.18823242,0.722976625,5.93310738
30,OADMET-0006587,6p2b,1,-7.8260746,0.71808511,5.77048111
30,OADMET-0006587,7axb,1,-7.51916695,0.708668768,5.55823755
30,OADMET-0006587,7axg,1,-7.33980751,0.69933629,6.39674044
30,OADMET-0006587,7axj,1,-6.81456375,0.680297673,5.44382286
30,OADMET-0006587,8f5y,1,-7.72108793,0.667403579,6.66824341
30,OADMET-0006587,7axi,1,-6.80483055,0.65030992,6.44040823
30,OADMET-0006587,7yfk,1,-8.062994,0.634717286,6.54064798
30,OADMET-0006587,7riu,1,-7.74170828,0.630430281,6.44848442
30,OADMET-0006587,9beq,1,-7.68348265,0.624293506,6.4585495
30,OADMET-0006587,8svq,1,-7.3370018,0.605811656,5.69543839
30,OADMET-0006587,6hty,1,-8.15814686,0.594248176,4.83436775
30,OADMET-0006587,7axk,1,-7.50794649,0.561223447,5.66594839
30,OADMET-0006587,7axl,1,-8.17945766,0.557830811,6.36808968
30,OADMET-0006587,8r00,1,-7.10820866,0.541225493,5.92095327
43,OADMET-0006574,8svx,1,-10.1163654,0.869120538,6.42616606
43,OADMET-0006574,8svr,1,-9.37004089,0.84852767,6.18040705
43,OADMET-0006574,3r8d,1,-9.14080238,0.822312713,6.18018484
43,OADMET-0006574,5a86,1,-9.41455746,0.819242537,6.31734037
43,OADMET-0006574,7axd,1,-8.27428913,0.800267279,6.19771528
43,OADMET-0006574,7axh,1,-8.16469479,0.796870947,5.72916746
43,OADMET-0006574,6xp9,1,-9.29325199,0.793804467,6.77623606
43,OADMET-0006574,8svt,1,-8.04733944,0.791137218,6.73244286
43,OADMET-0006574,8svo,1,-9.54352856,0.790070176,6.36771011
43,OADMET-0006574,8svp,1,-9.49767876,0.788942575,6.52773523
43,OADMET-0006574,7axa,1,-10.4538097,0.788155854,6.2649312
43,OADMET-0006574,2qnv,1,-7.6447649,0.780756116,6.15639687
43,OADMET-0006574,1skx,1,-7.66354036,0.777049303,6.43290186
43,OADMET-0006574,4ny9,1,-10.0441284,0.776674986,6.05255127
43,OADMET-0006574,8cf9,1,-8.59711838,0.755787671,6.00517893
43,OADMET-0006574,5x0r,1,-7.07291985,0.753473103,5.5573616
43,OADMET-0006574,4x1g,1,-8.11222076,0.752907097,6.11295176
43,OADMET-0006574,8eqz,1,-8.30710411,0.721885085,6.2166152
43,OADMET-0006574,8r82,1,11.2602921,0.716979861,5.49855995
43,OADMET-0006574,7axf,1,-8.43029404,0.711462677,6.12446642
43,OADMET-0006574,6bns,1,-9.21978283,0.710170984,5.83146715
43,OADMET-0006574,9beq,1,-8.7632103,0.708826602,6.7645092
43,OADMET-0006574,7axc,1,-8.06281853,0.708036363,6.14694738
43,OADMET-0006574,6tfi,1,-7.31943846,0.683394432,6.13538408
43,OADMET-0006574,7n2a,1,-8.83869267,0.679615438,6.02851295
43,OADMET-0006574,9fzj,1,-9.13389492,0.67909956,6.61638641
43,OADMET-0006574,4s0t,1,-9.35601234,0.677508235,6.15048981
43,OADMET-0006574,4xhd,1,-9.18205261,0.670664072,6.3394227
43,OADMET-0006574,1m13,1,-9.16781616,0.663085639,5.97927332
43,OADMET-0006574,7axb,1,-8.28149319,0.660043776,5.60301065
43,OADMET-0006574,6hj2,1,-8.39756775,0.65032208,6.28784561
43,OADMET-0006574,7ax9,1,-8.08394527,0.646688223,6.36336756
43,OADMET-0006574,8e3n,1,-9.68366241,0.646106243,5.58721161
43,OADMET-0006574,1nrl,1,-8.3925066,0.638016701,6.36421394
43,OADMET-0006574,7yfk,1,-10.0162373,0.636352003,7.08241701
43,OADMET-0006574,8cct,1,-7.49213219,0.610135555,6.0178256
43,OADMET-0006574,4x1f,1,-8.65537167,0.603237629,6.35016775
43,OADMET-0006574,6dup,1,-8.9138155,0.593453467,6.17009783
43,OADMET-0006574,8szv,1,-8.09764671,0.588668168,6.32106638
43,OADMET-0006574,8svq,1,-8.32910347,0.588109136,6.23042154
43,OADMET-0006574,8r81,1,-10.6919041,0.581896603,6.32709551
43,OADMET-0006574,9fzi,1,-8.55253315,0.580900192,6.20623779
43,OADMET-0006574,7riv,1,-8.29025841,0.528813004,6.10440874
43,OADMET-0006574,6nx1,1,-7.65421391,0.528732061,6.56651449
43,OADMET-0006574,3hvl,1,-8.66078377,0.523750007,6.137043
43,OADMET-0006574,8f5y,1,-8.44754696,0.510336161,6.54757118
43,OADMET-0006574,7rio,1,-8.14472008,0.501627862,6.15156126
43,OADMET-0006574,6p2b,1,-7.27342081,0.49591589,5.46802855
43,OADMET-0006574,2o9i,1,-9.77744293,0.491074979,6.37798166
43,OADMET-0006574,8svs,1,-7.2678771,0.487417638,6.2492466
43,OADMET-0006574,7axe,1,-9.17329788,0.466703296,6.16356325
43,OADMET-0006574,8fpe,1,-8.23302174,0.427415937,6.27407026
43,OADMET-0006574,6hty,1,-7.22949839,0.421152264,5.59722376
43,OADMET-0006574,8ch8,1,-6.49924135,0.41020596,6.80960608
43,OADMET-0006574,6s41,1,-8.57830048,0.402952075,6.15312719
43,OADMET-0006574,7axl,1,-8.41810799,0.401125818,6.38698149
43,OADMET-0006574,8r00,1,-7.3421936,0.384422362,5.57859278
43,OADMET-0006574,7axg,1,-7.41445589,0.383303255,5.89420891
43,OADMET-0006574,7axi,1,-8.38228035,0.364950299,6.44342566
43,OADMET-0006574,7riu,1,-8.30850887,0.306160897,6.20500374
43,OADMET-0006574,7axk,1,-8.17838192,0.280832738,6.21025801
43,OADMET-0006574,7axj,1,-7.82543755,0.276921839,6.187006
44,OADMET-0006573,7axc,1,-6.29590273,0.85676074,6.15281677
44,OADMET-0006573,8fpe,1,-7.6064105,0.851875722,6.61793852
44,OADMET-0006573,7riu,1,-7.58111191,0.831881285,7.07676935
44,OADMET-0006573,6p2b,1,-6.41306496,0.828623414,7.02321768
44,OADMET-0006573,6bns,1,-8.10688305,0.81260848,6.39512396
44,OADMET-0006573,5a86,1,-8.23750496,0.796720088,6.31084061
44,OADMET-0006573,7ax9,1,-7.28001785,0.796586096,7.05116081
44,OADMET-0006573,9fzi,1,-7.05508041,0.780444205,6.69063139
44,OADMET-0006573,9fzj,1,-7.37988901,0.780103683,6.58590937
44,OADMET-0006573,8svt,1,-8.30745316,0.779246032,6.46431684
44,OADMET-0006573,9beq,1,-7.80557442,0.775417566,7.45789719
44,OADMET-0006573,7axg,1,-6.93203306,0.772604287,7.12786341
44,OADMET-0006573,7axf,1,-6.41777325,0.772412419,6.46315002
44,OADMET-0006573,8r81,1,-8.21448994,0.771354079,7.04948425
44,OADMET-0006573,7axj,1,-6.65094757,0.767232835,7.27868509
44,OADMET-0006573,6nx1,1,-6.96698093,0.76293385,7.46744919
44,OADMET-0006573,3hvl,1,-7.57029009,0.760841787,6.60765505
44,OADMET-0006573,8svq,1,-7.75006342,0.755390525,6.38800001
44,OADMET-0006573,4xhd,1,-8.4628706,0.755340457,6.42119217
44,OADMET-0006573,8svr,1,-8.22507381,0.752726793,6.23350859
44,OADMET-0006573,4x1f,1,-6.94567108,0.7527107,6.62249136
44,OADMET-0006573,7axk,1,-6.98897362,0.751475453,6.93457031
44,OADMET-0006573,7axh,1,-6.51407766,0.742193818,6.19508123
44,OADMET-0006573,1skx,1,-6.10289383,0.741956353,6.12011671
44,OADMET-0006573,6s41,1,-7.41396475,0.720375061,7.26548958
44,OADMET-0006573,2qnv,1,-7.06799936,0.697366893,6.17700052
44,OADMET-0006573,8f5y,1,-6.98246765,0.685599089,6.7051549
44,OADMET-0006573,5x0r,1,-6.60188532,0.683897853,6.30043364
44,OADMET-0006573,8szv,1,-8.7568655,0.681852102,7.21615028
44,OADMET-0006573,8r00,1,-6.93092251,0.681593478,7.63860941
44,OADMET-0006573,7yfk,1,-7.799788,0.680823982,7.29756165
44,OADMET-0006573,6hty,1,-7.42266417,0.679484129,6.78283834
44,OADMET-0006573,7axa,1,-7.38407326,0.678739905,6.27064657
44,OADMET-0006573,4ny9,1,-7.61648941,0.674690008,6.45486069
44,OADMET-0006573,8e3n,1,-7.52900648,0.664949417,6.4896431
44,OADMET-0006573,6dup,1,-7.21931124,0.658785343,6.76780891
44,OADMET-0006573,7axl,1,-6.88877726,0.641743481,6.97669744
44,OADMET-0006573,7axi,1,-7.83947229,0.634169817,6.63192558
44,OADMET-0006573,8r82,1,-7.86504793,0.629830599,5.91568184
44,OADMET-0006573,8svx,1,-8.05707932,0.626659811,6.22074747
44,OADMET-0006573,2o9i,1,-8.07690907,0.625014186,6.63627768
44,OADMET-0006573,8svp,1,-7.62256241,0.616549611,6.6012826
44,OADMET-0006573,4s0t,1,-7.64642429,0.589324534,6.03923988
44,OADMET-0006573,6xp9,1,-6.66925621,0.582558751,6.58250952
44,OADMET-0006573,7n2a,1,-7.98476124,0.581800044,6.3755641
44,OADMET-0006573,6tfi,1,-7.85123587,0.578521311,6.41558838
44,OADMET-0006573,8cf9,1,-7.79999781,0.577890754,6.08171511
44,OADMET-0006573,7rio,1,-6.83300257,0.57654649,6.23612404
44,OADMET-0006573,1m13,1,-8.58726692,0.572347879,5.95047331
44,OADMET-0006573,8svs,1,-7.89443254,0.569818199,6.36111069
44,OADMET-0006573,8cct,1,-6.28480577,0.564128935,5.76427841
44,OADMET-0006573,7axd,1,-7.00535393,0.560866058,6.37078238
44,OADMET-0006573,8ch8,1,-7.18676043,0.556775093,6.57070398
44,OADMET-0006573,6hj2,1,-7.13377857,0.556250393,6.21855497
44,OADMET-0006573,1nrl,1,-8.27282333,0.538384855,6.0010376
44,OADMET-0006573,7axb,1,-7.02765703,0.534887552,6.1438961
44,OADMET-0006573,8eqz,1,-7.0728178,0.531779528,6.23223114
44,OADMET-0006573,7riv,1,-6.82764196,0.53143394,6.27250147
44,OADMET-0006573,8svo,1,-7.19199467,0.522967577,6.13870621
44,OADMET-0006573,7axe,1,-6.19899607,0.51251483,6.58025742
44,OADMET-0006573,4x1g,1,-6.73126793,0.465649426,6.01365662
44,OADMET-0006573,3r8d,1,-7.20927572,0.45248735,6.15955305
61,OADMET-0006554,5x0r,1,-8.03372765,0.94896245,6.46850014
61,OADMET-0006554,8svq,1,-8.30425072,0.948833525,6.13917351
61,OADMET-0006554,3r8d,1,-7.74159718,0.945639551,6.34231234
61,OADMET-0006554,7axf,1,-7.88628006,0.940480173,6.87419939
61,OADMET-0006554,7axc,1,-8.80108452,0.936624587,6.05225515
61,OADMET-0006554,8e3n,1,-9.00408554,0.933060944,6.3314271
61,OADMET-0006554,1nrl,1,-7.78108692,0.931155562,6.25793219
61,OADMET-0006554,4x1g,1,-8.27356911,0.929556787,6.62398481
61,OADMET-0006554,4x1f,1,-9.00651264,0.925083756,6.187428
61,OADMET-0006554,8r81,1,-7.97566748,0.912938535,6.5646348
61,OADMET-0006554,6dup,1,-7.8400259,0.911429226,6.59892893
61,OADMET-0006554,7axa,1,-7.84088421,0.910740376,6.1464591
61,OADMET-0006554,1skx,1,-7.3422966,0.90874958,6.39237165
61,OADMET-0006554,7axh,1,-8.84785843,0.903802931,6.53416872
61,OADMET-0006554,7axj,1,-8.61349773,0.900929868,6.82598257
61,OADMET-0006554,4xhd,1,-8.5634985,0.897279799,6.67427015
61,OADMET-0006554,6bns,1,-7.65467787,0.893832207,5.72968292
61,OADMET-0006554,8svt,1,-8.35795879,0.892139316,6.43419409
61,OADMET-0006554,4ny9,1,-8.21393585,0.891711354,6.19923639
61,OADMET-0006554,7ax9,1,-8.44032192,0.886527717,6.20067453
61,OADMET-0006554,7axb,1,-7.92941999,0.885499299,5.79493189
61,OADMET-0006554,8r82,1,-4.57870293,0.884339809,6.17461157
61,OADMET-0006554,2qnv,1,-7.81465816,0.872738838,5.38691092
61,OADMET-0006554,8svp,1,-8.17735481,0.868709266,5.95712328
61,OADMET-0006554,7n2a,1,-8.95391083,0.866409183,6.40136337
61,OADMET-0006554,8eqz,1,-9.19391727,0.858236074,6.23944283
61,OADMET-0006554,5a86,1,-8.41357708,0.855046332,6.25245285
61,OADMET-0006554,8svo,1,-7.5283742,0.854610443,6.27302027
61,OADMET-0006554,9fzj,1,-8.59458733,0.85144949,6.08367014
61,OADMET-0006554,6xp9,1,-7.79263115,0.849366724,6.20816946
61,OADMET-0006554,7axd,1,-8.30929089,0.844929218,6.31128454
61,OADMET-0006554,8szv,1,-9.29562759,0.842456281,6.62586832
61,OADMET-0006554,7rio,1,-7.84917831,0.84226954,5.85818291
61,OADMET-0006554,1m13,1,-8.97504997,0.83928299,6.14464998
61,OADMET-0006554,6nx1,1,-8.83875751,0.829949796,7.02451134
61,OADMET-0006554,7axe,1,-7.52355814,0.82419914,6.24757814
61,OADMET-0006554,3hvl,1,-9.01076126,0.821513951,6.18545866
61,OADMET-0006554,8svs,1,-7.43215752,0.795428097,6.3733058
61,OADMET-0006554,8cf9,1,-7.71237135,0.793317795,6.32995605
61,OADMET-0006554,9fzi,1,-8.22119808,0.789480388,6.04143667
61,OADMET-0006554,6hj2,1,-7.51277256,0.788612425,6.40304184
61,OADMET-0006554,8cct,1,-7.47293472,0.776273489,6.026577
61,OADMET-0006554,8svx,1,-7.59771538,0.770844698,6.21834135
61,OADMET-0006554,8svr,1,-8.33902931,0.77004379,5.99522638
61,OADMET-0006554,6p2b,1,-6.32551622,0.765687048,6.02100992
61,OADMET-0006554,7axg,1,-7.56853008,0.764410973,7.24675179
61,OADMET-0006554,7yfk,1,-8.07286453,0.741224408,7.27172995
61,OADMET-0006554,6tfi,1,-7.71858978,0.721980214,5.45900583
61,OADMET-0006554,4s0t,1,-7.33433151,0.720157444,5.78310347
61,OADMET-0006554,6s41,1,-6.90449905,0.717691004,6.40748787
61,OADMET-0006554,8fpe,1,-8.30811787,0.708921134,6.38425589
61,OADMET-0006554,7axl,1,-7.07578278,0.696204305,6.76100159
61,OADMET-0006554,2o9i,1,-8.30090237,0.684591949,6.85906267
61,OADMET-0006554,7riv,1,-7.47336721,0.674721241,5.93024874
61,OADMET-0006554,8r00,1,-7.68625736,0.673389912,6.75511694
61,OADMET-0006554,8ch8,1,-8.26090145,0.663176537,7.23819733
61,OADMET-0006554,7axk,1,-7.54174185,0.572573066,7.06747246
61,OADMET-0006554,7riu,1,-7.29171658,0.567188919,5.65207338
61,OADMET-0006554,8f5y,1,-7.98673153,0.542133868,6.54649115
61,OADMET-0006554,7axi,1,-7.98622036,0.513822973,5.76942205
61,OADMET-0006554,6hty,1,-8.81418228,0.512593925,6.89245796
61,OADMET-0006554,9beq,1,-8.06755352,0.502230227,6.40011263
67,OADMET-0006548,8svs,1,-7.65265512,0.933341444,5.67385244
67,OADMET-0006548,8svp,1,-7.78180456,0.925393343,5.43792868
67,OADMET-0006548,7axe,1,-6.94204378,0.916392744,5.76332664
67,OADMET-0006548,4ny9,1,-7.0970149,0.915731728,5.45872355
67,OADMET-0006548,8svq,1,-7.16179037,0.910849512,5.91864538
67,OADMET-0006548,9fzj,1,-7.35951376,0.894096255,4.82903671
67,OADMET-0006548,1m13,1,-6.18031311,0.890708029,5.88742304
67,OADMET-0006548,3hvl,1,-7.07023859,0.886053443,5.20916224
67,OADMET-0006548,6hj2,1,-6.56963301,0.881242514,5.7217927
